Team_Size,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Team_Experience_Level,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Vendor_Reliability_Score,Communication_Frequency,Regulatory_Compliance_Level,Technology_Familiarity,Schedule_Pressure,Resource_Availability,Integration_Complexity,Project_Budget_USD
19,14,4.49,10,Expert,4,3.31,Monitoring,0.93,3.07,Critical,Expert,0.0,0.36,1.8,1163616.1
18,23,8.86,15,Senior,3,1.67,Execution,0.8,4.78,High,Expert,0.0,0.47,2.4,1753501.43
14,13,3.66,7,Mixed,3,3.2,Initiation,0.88,7.21,Low,Familiar,0.0,0.57,3.87,752374.46
16,26,10.0,11,Mixed,6,2.0,Execution,0.36,3.47,Critical,Familiar,0.0,0.95,8.51,1402827.73
17,20,10.0,8,Mixed,7,0.15,Planning,0.78,1.41,Medium,New,0.2,0.57,3.53,1146606.67
38,30,7.19,19,Junior,2,1.11,Execution,0.66,2.85,Critical,New,0.0,0.83,7.5,2248977.81
18,20,10.0,9,Mixed,4,4.98,Monitoring,0.34,0.86,Critical,New,0.2,0.32,7.49,1139740.94
16,16,6.14,15,Mixed,4,1.9,Planning,0.85,2.17,Medium,Familiar,0.0,0.99,5.96,1207025.33
13,13,4.86,7,Mixed,3,1.22,Initiation,0.9,4.48,High,Familiar,0.0,0.31,1.09,826449.23
14,21,8.86,8,Mixed,3,0.92,Planning,0.6,7.69,Low,New,0.05,0.7,3.07,1122473.18
13,16,5.78,12,Senior,3,0.57,Monitoring,0.74,2.55,Low,Familiar,0.0,0.54,2.45,1082449.95
7,10,5.33,4,Mixed,4,0.36,Closure,0.57,6.65,Low,New,0.25,0.47,5.94,564884.84
3,6,2.76,5,Mixed,2,3.98,Monitoring,0.72,3.75,Medium,New,0.13,0.83,7.95,443819.97
8,12,5.95,6,Mixed,3,3.42,Closure,0.85,5.53,High,Expert,0.19,0.6,8.02,791902.5
16,18,6.34,9,Senior,3,2.27,Monitoring,0.84,4.56,Critical,Expert,0.0,0.87,7.12,1154579.02
4,14,6.14,5,Junior,3,2.83,Execution,0.31,1.99,Critical,New,0.09,0.49,8.18,500952.87
20,25,10.0,15,Senior,6,1.8,Execution,0.84,3.71,Critical,Familiar,0.0,0.93,5.84,1419241.8
10,13,5.65,11,Senior,2,2.97,Planning,0.88,0.41,Medium,Expert,0.08,0.89,8.27,645696.14
13,15,4.41,10,Mixed,2,0.28,Execution,0.75,4.68,Critical,Expert,0.0,0.42,2.19,610629.98
2,9,3.89,9,Junior,2,1.25,Monitoring,0.86,4.77,Medium,New,0.07,0.85,9.42,400949.74
21,14,3.9,13,Mixed,0,0.43,Closure,0.83,2.01,High,Expert,0.0,0.54,4.22,1378828.85
9,14,4.41,9,Expert,4,2.15,Initiation,0.86,2.8,Critical,Familiar,0.0,0.51,9.85,491377.44
21,26,9.28,16,Junior,5,0.46,Monitoring,0.43,3.0,Critical,Familiar,0.0,0.46,4.87,1934241.56
6,11,3.72,5,Senior,0,2.71,Monitoring,0.67,6.78,Low,Familiar,0.0,0.6,2.31,348906.1
6,9,4.94,5,Junior,2,0.5,Execution,0.8,6.86,Medium,Expert,0.27,0.73,4.48,384907.52
17,28,10.0,15,Senior,5,1.7,Initiation,0.53,2.08,High,Familiar,0.0,0.99,2.27,1557269.07
16,15,4.64,9,Junior,3,1.4,Closure,0.98,5.48,High,Expert,0.0,0.66,6.51,625383.11
9,11,3.41,5,Mixed,2,2.64,Monitoring,0.43,6.25,Medium,Familiar,0.0,0.75,1.25,503578.59
12,14,5.23,7,Mixed,3,2.3,Monitoring,0.68,1.99,Low,Expert,0.0,0.87,8.89,835098.83
16,22,7.8,15,Mixed,4,1.12,Monitoring,0.72,2.34,High,Familiar,0.0,0.93,6.3,1290575.81
24,24,9.36,10,Junior,3,3.08,Initiation,0.8,0.75,Critical,Expert,0.0,0.33,3.09,1246573.22
28,24,5.82,17,Mixed,2,2.18,Initiation,0.66,2.27,High,Familiar,0.0,0.56,4.84,2337598.98
29,26,7.49,18,Mixed,3,0.88,Initiation,0.9,8.07,High,Familiar,0.0,0.59,5.27,2001215.12
6,8,1.76,5,Mixed,0,3.56,Monitoring,0.6,2.23,Critical,Familiar,0.0,0.93,7.88,504115.22
25,29,9.38,17,Mixed,6,3.62,Monitoring,0.8,5.54,Medium,Expert,0.0,0.53,6.49,2368398.66
6,7,2.41,9,Senior,0,0.6,Initiation,0.69,3.52,Medium,Familiar,0.0,0.38,3.29,469049.13
33,28,7.84,15,Expert,2,3.03,Planning,0.9,2.66,High,Familiar,0.0,0.56,2.79,2064092.41
31,29,10.0,25,Junior,5,1.16,Planning,0.71,3.41,High,New,0.0,0.6,2.95,2700954.92
9,11,4.38,8,Mixed,4,0.91,Execution,0.73,4.53,Medium,Familiar,0.0,0.67,4.61,614640.21
14,16,7.46,13,Mixed,5,1.45,Planning,0.89,5.78,Low,Familiar,0.14,0.82,9.87,1202635.91
11,12,3.9,8,Mixed,0,1.54,Monitoring,0.8,3.24,Medium,Familiar,0.0,0.8,8.6,1100452.79
10,8,2.58,8,Expert,2,0.63,Initiation,0.45,5.43,High,Expert,0.0,0.35,2.4,787544.66
28,26,10.0,17,Expert,4,1.04,Initiation,0.82,3.93,Low,New,0.0,0.73,8.35,2549143.78
27,20,4.86,17,Senior,2,1.2,Closure,0.59,2.02,High,Expert,0.0,0.78,8.65,1657550.83
13,16,6.55,12,Junior,5,3.38,Initiation,0.64,5.44,Low,New,0.02,0.67,6.16,1236864.36
8,11,4.64,12,Senior,3,4.52,Planning,0.65,3.9,Critical,Expert,0.05,0.97,7.94,827964.09
28,26,7.4,14,Junior,4,1.23,Closure,0.87,3.86,Critical,Expert,0.0,0.81,5.58,1279552.09
31,26,6.66,14,Mixed,2,2.49,Planning,0.55,4.21,Low,Familiar,0.0,0.99,9.6,1721520.67
15,11,4.54,12,Mixed,2,2.68,Closure,0.79,1.81,Low,Expert,0.03,0.84,5.34,1198522.92
9,9,2.92,9,Senior,1,3.27,Monitoring,0.51,4.84,Critical,Familiar,0.0,0.96,1.65,672224.03
19,24,10.0,17,Mixed,7,5.03,Execution,0.84,3.53,Low,Familiar,0.04,0.58,9.91,1857105.76
8,15,6.45,6,Senior,5,2.84,Monitoring,0.55,4.94,High,Expert,0.07,0.64,8.79,714125.93
19,24,10.0,8,Senior,4,1.92,Initiation,0.64,1.79,High,Expert,0.04,0.62,2.13,1010389.46
3,7,2.73,8,Senior,3,0.37,Monitoring,0.75,5.05,Low,Familiar,0.0,0.8,3.72,682799.43
21,23,8.71,14,Senior,6,2.14,Closure,0.92,5.61,Critical,Expert,0.0,0.72,1.97,1459304.36
20,27,10.0,17,Mixed,6,0.74,Closure,0.71,2.58,Critical,Expert,0.0,0.88,6.63,2016358.63
20,24,10.0,17,Mixed,5,2.2,Execution,0.58,6.5,Low,Expert,0.04,0.73,8.31,1902389.5
2,3,2.41,9,Mixed,3,1.33,Closure,0.6,2.82,Critical,New,0.5,0.48,8.19,312464.23
32,25,6.43,16,Senior,5,0.11,Execution,0.64,3.97,High,Expert,0.0,0.78,6.32,1839572.31
20,19,6.3,8,Mixed,3,0.91,Execution,0.84,4.14,High,New,0.0,0.94,4.52,1097228.83
10,10,4.81,7,Mixed,1,1.36,Closure,0.86,1.58,Critical,New,0.17,0.85,5.7,644393.41
10,10,5.33,8,Junior,1,3.17,Initiation,0.7,5.82,Medium,Expert,0.25,0.31,5.75,715533.36
17,21,7.17,9,Senior,5,1.12,Monitoring,0.7,3.14,Critical,Expert,0.0,0.9,6.54,1302175.88
21,25,8.38,10,Senior,4,0.57,Monitoring,0.72,2.49,High,Familiar,0.0,0.93,6.25,859967.36
12,10,2.74,7,Senior,2,2.08,Closure,0.6,6.23,Critical,Familiar,0.0,0.81,1.99,861042.39
5,11,5.49,11,Senior,3,1.39,Planning,0.65,2.52,Critical,Familiar,0.2,0.31,7.14,798063.07
11,15,4.96,10,Junior,1,1.3,Closure,0.78,4.27,High,Familiar,0.0,0.64,9.56,639725.26
5,5,2.62,8,Mixed,3,0.45,Initiation,0.84,5.94,Low,Familiar,0.24,0.92,6.27,466192.87
24,26,10.0,15,Mixed,7,1.15,Initiation,0.69,2.25,Low,Expert,0.0,0.95,6.42,1787216.94
6,3,1.7,7,Senior,0,1.28,Planning,0.84,4.7,Critical,Familiar,0.29,0.53,7.7,287253.23
8,15,8.01,10,Senior,5,1.26,Closure,0.8,5.03,Critical,Familiar,0.25,0.42,4.41,747614.49
15,17,7.28,11,Senior,5,1.47,Initiation,0.83,9.96,High,Expert,0.07,0.36,2.09,1283199.45
3,7,3.64,5,Mixed,2,2.57,Planning,0.5,4.66,Critical,Familiar,0.23,0.84,6.01,508347.74
27,25,10.0,18,Mixed,4,0.77,Initiation,0.88,2.99,High,New,0.0,0.8,5.53,2363513.88
9,11,4.23,7,Mixed,3,2.74,Initiation,0.71,3.62,Critical,Familiar,0.0,0.79,2.72,512758.98
13,22,10.0,11,Mixed,5,2.18,Execution,0.77,3.26,Critical,New,0.12,0.61,5.3,1294618.53
19,19,7.99,14,Mixed,5,1.17,Monitoring,0.34,7.15,Medium,New,0.05,0.45,4.85,1564976.78
8,8,3.84,9,Expert,0,1.92,Closure,0.5,1.67,High,Expert,0.17,0.67,9.17,692553.25
10,10,4.9,7,Junior,2,2.11,Planning,0.89,2.54,Medium,Expert,0.18,0.91,5.2,700577.77
31,28,10.0,25,Expert,5,0.9,Initiation,0.87,1.68,Critical,Expert,0.0,0.77,7.4,2880189.83
12,13,4.68,11,Expert,4,0.94,Initiation,0.56,1.78,Medium,New,0.0,0.87,4.76,993466.11
13,9,2.51,11,Mixed,3,0.1,Initiation,0.99,2.6,Critical,New,0.0,0.32,1.88,651003.96
13,12,4.21,7,Junior,2,0.73,Closure,0.85,2.71,Medium,Familiar,0.0,0.81,5.04,805922.96
16,16,3.96,11,Junior,2,0.65,Monitoring,0.64,4.7,Critical,Familiar,0.0,0.8,2.89,1117128.1
19,17,4.72,7,Senior,1,1.42,Initiation,0.88,4.07,Low,Expert,0.0,0.72,8.87,926358.03
29,26,7.7,19,Mixed,5,3.21,Planning,0.86,2.22,High,Familiar,0.0,0.49,8.41,2178630.24
23,23,6.93,10,Expert,2,1.37,Planning,0.56,1.7,Low,Expert,0.0,0.81,4.83,1065916.69
18,14,4.14,10,Senior,1,1.02,Closure,0.53,3.12,Low,Familiar,0.0,0.65,8.79,1242820.18
11,9,4.48,11,Junior,1,1.62,Closure,0.17,2.71,High,Familiar,0.2,0.85,2.59,710091.86
10,20,7.75,7,Expert,2,1.22,Initiation,0.99,0.92,High,Familiar,0.0,0.79,2.75,1021916.59
6,13,4.86,9,Junior,2,2.34,Planning,0.91,5.77,Low,Familiar,0.0,0.36,8.59,670002.47
9,12,5.24,5,Expert,4,0.71,Closure,0.67,2.19,Medium,New,0.08,0.56,3.02,408334.74
11,11,3.98,6,Senior,1,1.27,Initiation,0.86,4.92,High,Expert,0.0,0.7,5.87,618171.58
31,26,7.96,15,Mixed,5,1.69,Monitoring,0.76,0.84,Low,Expert,0.0,0.76,2.97,1603152.72
12,17,7.97,14,Mixed,4,0.76,Planning,0.85,4.93,Medium,Familiar,0.15,0.98,1.69,1293720.85
15,16,6.19,12,Junior,5,0.92,Planning,0.84,3.01,Critical,New,0.0,0.68,9.26,942087.58
6,14,6.28,8,Junior,5,0.84,Monitoring,0.68,1.86,Medium,New,0.11,0.68,4.45,587785.64
12,17,7.14,12,Mixed,5,2.84,Planning,0.71,2.06,Critical,Familiar,0.05,0.69,5.25,1284388.86
4,6,3.28,4,Senior,1,1.45,Closure,0.53,2.53,Medium,New,0.27,0.34,6.01,539110.26
19,16,4.76,13,Senior,4,1.61,Planning,0.93,3.87,Medium,Expert,0.0,0.78,7.52,1190851.96
10,17,5.94,10,Mixed,3,1.69,Monitoring,0.88,1.75,Critical,Expert,0.0,0.77,3.57,726627.44
16,24,9.33,13,Junior,6,0.42,Execution,0.79,6.64,Medium,Familiar,0.0,0.4,4.66,1565107.7
7,10,3.95,10,Mixed,0,1.42,Execution,0.74,2.96,High,Expert,0.0,0.52,2.89,1042618.67
43,36,9.79,24,Senior,6,0.59,Initiation,0.47,2.62,Low,Expert,0.0,0.39,7.41,3124279.47
25,19,5.74,12,Expert,2,0.92,Monitoring,0.89,0.99,Low,Familiar,0.0,0.63,6.47,1700738.82
12,16,6.9,9,Senior,5,2.39,Execution,0.53,3.5,Critical,Expert,0.07,0.88,1.11,918870.05
21,18,5.74,10,Senior,2,2.68,Initiation,0.72,5.19,Medium,Familiar,0.0,0.56,5.55,1183457.41
11,8,3.82,10,Mixed,0,1.03,Planning,0.93,3.01,Medium,Familiar,0.16,0.5,3.78,753562.14
8,13,4.34,8,Expert,2,6.06,Closure,0.53,1.47,Medium,Familiar,0.0,0.93,5.99,595452.68
19,24,9.13,10,Expert,5,1.42,Monitoring,0.96,1.39,High,Familiar,0.0,0.81,1.13,1460142.73
15,23,10.0,15,Mixed,6,1.57,Closure,0.75,1.44,Medium,New,0.08,0.74,6.2,1480833.52
12,17,7.9,9,Junior,4,0.74,Initiation,0.43,2.84,High,New,0.14,0.88,9.38,742689.11
13,11,4.58,12,Senior,2,1.38,Execution,0.61,6.74,Critical,Expert,0.04,0.31,7.64,1037893.13
8,18,8.17,6,Senior,4,2.88,Closure,0.49,3.99,High,Familiar,0.12,0.6,1.38,623220.93
10,13,5.64,7,Mixed,1,1.55,Monitoring,0.52,2.81,Medium,New,0.08,0.49,8.36,579664.44
16,21,7.24,14,Senior,2,1.93,Closure,0.93,2.19,Medium,Familiar,0.0,0.94,2.85,1783541.83
8,16,7.42,12,Mixed,5,2.87,Closure,0.96,4.0,Critical,Familiar,0.14,0.72,8.1,808560.72
5,15,5.46,11,Senior,2,1.8,Planning,0.75,1.66,Medium,Expert,0.0,0.59,5.4,671001.63
12,13,5.31,11,Senior,2,0.46,Monitoring,0.92,10.15,Low,Familiar,0.02,1.0,8.31,1180716.75
6,8,3.3,7,Senior,2,3.06,Closure,0.71,2.08,Medium,Familiar,0.03,0.3,7.14,412267.41
17,17,4.85,8,Senior,2,1.63,Planning,0.83,2.59,Low,Familiar,0.0,0.72,3.6,1158917.58
33,28,7.32,13,Senior,5,0.37,Initiation,0.87,1.63,Low,Familiar,0.0,0.67,8.75,1527549.85
29,29,10.0,21,Senior,7,0.93,Initiation,0.78,3.24,Medium,New,0.0,0.37,3.89,2493742.43
22,25,9.38,13,Junior,6,2.75,Initiation,0.74,2.54,Critical,New,0.0,0.31,9.49,1529404.95
6,10,4.53,8,Senior,1,1.21,Planning,0.76,4.8,Low,Expert,0.12,0.71,6.76,560877.53
15,17,7.13,13,Mixed,2,1.08,Execution,0.87,1.15,Low,Expert,0.05,0.52,2.22,1026408.35
15,16,6.94,7,Mixed,5,2.4,Monitoring,0.27,2.31,Low,Expert,0.08,0.85,5.4,1047099.11
10,10,3.92,11,Senior,3,1.7,Planning,0.88,7.31,High,New,0.0,0.37,9.74,614930.77
12,16,6.13,12,Mixed,3,1.6,Execution,0.88,2.58,High,Familiar,0.0,0.5,6.22,1025966.3
18,22,9.08,12,Mixed,6,1.37,Initiation,0.39,0.86,Critical,Familiar,0.03,0.44,6.06,1090733.95
9,15,6.53,8,Mixed,4,1.57,Closure,0.6,1.25,Low,Expert,0.08,0.34,6.49,548046.03
29,20,5.35,12,Senior,2,1.86,Planning,0.73,1.25,High,Familiar,0.0,0.94,5.0,1665388.63
33,27,6.32,17,Junior,3,1.68,Execution,0.72,6.72,Low,Familiar,0.0,0.99,6.49,1998036.5
16,20,9.82,11,Senior,6,2.47,Monitoring,0.76,9.58,Critical,New,0.19,0.42,9.48,1246260.08
2,4,2.04,9,Senior,0,1.99,Initiation,0.8,4.26,Medium,Familiar,0.22,0.38,7.5,356152.1
13,11,3.2,6,Senior,1,1.38,Execution,0.86,3.37,High,Familiar,0.0,0.75,9.31,808260.73
16,16,4.35,8,Mixed,4,0.74,Planning,0.5,2.01,Low,Familiar,0.0,0.8,7.71,1002573.2
14,18,6.97,13,Senior,5,0.75,Monitoring,0.62,6.01,Low,Expert,0.0,0.41,3.9,1205915.13
7,11,3.78,7,Senior,0,1.02,Initiation,0.82,3.69,Critical,Familiar,0.0,0.77,3.25,523951.39
10,13,4.82,10,Senior,1,3.07,Planning,0.92,3.01,Critical,Expert,0.0,0.9,5.17,636941.69
11,17,6.46,9,Mixed,3,1.04,Execution,0.39,1.24,Medium,Familiar,0.0,0.62,7.35,989660.96
5,6,3.45,10,Mixed,3,0.67,Planning,0.88,4.17,Critical,Familiar,0.3,0.63,5.15,474277.71
9,13,5.35,4,Mixed,2,0.77,Initiation,0.92,1.23,Low,Familiar,0.03,0.96,4.81,517788.71
4,13,3.99,11,Senior,2,2.79,Initiation,0.83,0.62,Medium,Expert,0.0,0.43,2.53,661259.84
7,8,3.06,7,Expert,2,2.31,Execution,0.74,1.21,Medium,Familiar,0.0,0.6,4.78,636582.58
15,23,9.85,12,Mixed,5,0.61,Monitoring,0.38,3.5,Medium,Expert,0.07,0.42,8.38,1427576.71
11,14,5.91,10,Senior,2,0.3,Monitoring,0.64,1.05,Low,Expert,0.05,0.61,7.82,800580.57
38,33,9.53,22,Senior,6,2.45,Planning,0.85,2.49,Medium,New,0.0,0.51,3.08,2645400.49
18,23,10.0,13,Mixed,5,0.58,Planning,0.81,3.61,Medium,New,0.08,0.95,7.54,1682759.34
26,28,10.0,21,Mixed,7,0.72,Initiation,0.73,5.99,Low,Familiar,0.0,0.64,2.15,2461976.85
15,16,6.69,9,Mixed,3,1.74,Planning,0.61,3.49,High,New,0.04,0.38,1.56,1076636.78
7,6,2.06,7,Senior,0,0.3,Initiation,0.61,7.23,High,Expert,0.0,0.75,3.06,746175.91
26,25,6.55,16,Mixed,5,1.02,Initiation,0.7,5.37,Medium,New,0.0,0.57,5.81,1534252.36
21,21,6.12,13,Senior,3,2.75,Planning,0.76,6.08,Medium,Expert,0.0,0.83,6.13,1218316.76
9,10,3.85,9,Senior,1,0.45,Closure,0.92,6.84,High,Familiar,0.0,0.9,3.38,766010.68
17,18,6.73,18,Mixed,5,2.26,Planning,0.54,1.92,Medium,Expert,0.0,0.38,6.39,1871079.16
10,11,5.25,9,Senior,1,3.05,Planning,0.71,2.56,Critical,Familiar,0.16,0.53,6.95,678900.32
15,11,3.14,7,Senior,2,3.2,Closure,0.55,4.82,Medium,Expert,0.0,0.31,9.39,570382.22
6,16,7.05,8,Junior,2,5.29,Initiation,0.92,3.25,Low,New,0.09,0.76,5.22,567394.51
7,10,3.49,11,Junior,0,2.46,Closure,0.76,5.5,Critical,Familiar,0.0,0.82,7.21,686607.11
9,16,6.46,9,Junior,4,0.75,Initiation,0.81,8.47,Critical,Expert,0.01,0.63,8.53,864270.94
8,8,4.17,12,Senior,3,1.95,Closure,0.52,13.69,Low,Expert,0.23,0.45,7.66,784889.04
9,11,4.13,9,Mixed,1,0.58,Initiation,0.91,3.72,Medium,Familiar,0.0,0.98,7.86,631767.49
10,16,5.82,13,Senior,1,1.69,Initiation,0.58,1.81,Low,Familiar,0.0,0.41,6.95,1049185.02
7,9,5.11,7,Mixed,3,2.2,Planning,0.88,4.21,Low,New,0.3,0.43,4.69,513413.47
8,12,6.26,9,Mixed,5,1.47,Closure,0.51,6.3,High,Familiar,0.23,0.83,8.19,613934.77
13,14,3.82,8,Junior,2,1.41,Planning,0.56,2.33,Low,Expert,0.0,0.9,3.89,800011.23
25,19,4.64,10,Senior,2,2.06,Monitoring,0.9,3.76,Low,Familiar,0.0,0.49,2.68,1239911.99
2,4,2.49,8,Senior,2,0.9,Initiation,0.79,3.4,High,Familiar,0.36,0.86,2.34,441439.8
10,14,6.58,6,Senior,4,0.52,Closure,0.77,4.15,Low,Familiar,0.15,0.5,8.16,845128.39
12,13,5.43,11,Mixed,4,3.69,Closure,0.82,4.78,Low,New,0.04,0.39,7.59,1284809.67
34,27,6.41,15,Mixed,4,0.92,Execution,0.75,3.49,Low,New,0.0,0.54,8.67,2210537.46
15,22,9.47,14,Mixed,3,0.84,Closure,0.88,0.9,Low,Familiar,0.07,0.45,7.33,1347775.46
4,10,5.39,10,Mixed,1,1.15,Initiation,0.94,1.49,Medium,Familiar,0.26,0.56,6.1,508675.02
20,16,3.93,8,Mixed,3,3.42,Initiation,0.67,5.21,Medium,Familiar,0.0,0.33,9.19,940917.95
10,7,3.58,7,Senior,0,0.19,Planning,0.42,4.12,Critical,New,0.22,0.8,3.76,788368.12
17,18,7.04,5,Expert,3,0.45,Planning,0.79,5.93,High,New,0.0,0.36,6.5,690921.44
31,32,10.0,25,Mixed,7,0.64,Closure,0.32,2.62,Critical,Familiar,0.0,0.77,5.14,2889719.65
22,16,4.53,12,Expert,4,0.81,Initiation,0.9,3.66,High,Expert,0.0,0.66,9.2,1172860.86
19,26,10.0,13,Junior,7,0.99,Execution,0.54,2.88,Medium,Familiar,0.0,0.5,9.98,1916612.13
27,23,4.16,22,Senior,4,0.68,Closure,0.39,4.04,High,Familiar,0.0,0.76,2.8,2374674.68
4,7,4.51,8,Mixed,4,2.35,Monitoring,0.8,6.13,Medium,Familiar,0.38,0.77,9.52,435990.15
16,18,9.39,9,Senior,6,1.09,Planning,0.81,1.39,Low,New,0.23,0.69,7.02,1034685.24
9,12,4.94,11,Junior,2,0.88,Closure,0.58,3.66,Critical,Expert,0.03,0.8,9.4,709171.23
25,26,10.0,22,Mixed,7,2.64,Execution,0.68,0.63,Medium,New,0.0,0.76,2.74,2287675.18
36,27,5.64,21,Senior,3,1.63,Initiation,0.94,5.58,Medium,Expert,0.0,0.54,2.6,2442681.91
6,12,5.22,9,Mixed,1,0.56,Execution,0.97,4.4,Medium,Familiar,0.08,0.79,4.0,670106.84
24,19,5.71,13,Senior,3,1.16,Initiation,0.86,2.99,Low,Familiar,0.0,0.74,8.06,1095153.16
13,21,10.0,11,Mixed,7,0.22,Planning,0.57,5.43,Low,Expert,0.16,0.8,8.79,964804.35
13,19,6.64,9,Mixed,5,3.04,Closure,0.73,3.12,High,Familiar,0.0,0.44,2.1,1180329.43
10,12,4.5,11,Expert,4,0.61,Execution,0.57,0.5,High,Familiar,0.0,0.37,8.14,1131868.34
10,18,5.26,11,Mixed,1,0.93,Planning,0.97,4.91,Critical,New,0.0,0.95,4.69,1324029.55
21,22,6.07,13,Mixed,4,0.24,Planning,0.61,4.45,Medium,Expert,0.0,0.57,9.67,1737934.22
5,12,6.52,9,Junior,4,0.86,Closure,0.71,6.37,Low,Familiar,0.26,0.83,3.1,734711.45
5,10,4.27,4,Mixed,4,0.75,Closure,0.29,5.0,Low,Familiar,0.06,0.67,9.27,323488.85
11,12,5.13,10,Junior,4,0.06,Closure,0.52,1.46,Medium,New,0.06,0.46,7.28,952437.69
14,19,6.16,11,Senior,5,0.42,Execution,0.71,2.28,High,Expert,0.0,0.61,5.04,847778.2
10,14,4.44,9,Expert,2,0.98,Closure,0.64,4.47,Medium,Expert,0.0,0.61,8.4,677072.3
17,17,4.86,11,Mixed,1,0.44,Initiation,0.46,2.25,Low,Familiar,0.0,0.37,3.17,1319489.6
10,17,6.29,8,Senior,2,1.86,Execution,0.37,4.26,Critical,Familiar,0.0,0.51,1.61,995098.46
24,26,10.0,17,Mixed,6,0.58,Planning,0.66,5.62,Critical,New,0.0,0.77,8.56,2521323.49
10,18,8.48,8,Mixed,4,2.16,Planning,0.78,4.82,High,Familiar,0.15,0.53,5.99,794196.74
12,11,3.52,10,Mixed,2,1.33,Execution,0.72,5.71,Medium,New,0.0,0.4,9.57,1099855.49
9,8,3.97,7,Junior,3,2.78,Initiation,0.47,3.83,High,New,0.19,0.51,1.99,614635.79
24,27,9.72,14,Senior,3,1.81,Planning,0.59,2.39,Critical,New,0.0,0.65,3.96,2009422.28
43,30,7.28,20,Mixed,2,3.76,Planning,0.65,3.77,High,Familiar,0.0,0.73,1.57,2651251.54
13,14,4.12,8,Expert,4,0.87,Monitoring,0.81,4.07,Critical,Expert,0.0,0.84,9.55,1148278.45
24,25,8.21,19,Senior,4,3.74,Monitoring,0.77,5.91,Medium,Familiar,0.0,0.93,7.02,2311673.07
27,26,7.42,15,Mixed,2,0.99,Closure,0.83,2.37,Medium,New,0.0,0.73,9.28,1541473.57
12,13,4.56,8,Mixed,3,1.86,Execution,0.87,1.04,Critical,Familiar,0.0,0.84,1.93,781462.79
20,23,9.63,17,Mixed,4,2.93,Initiation,0.95,3.49,Critical,Familiar,0.04,0.42,2.22,1743752.46
25,25,6.26,15,Junior,3,0.92,Initiation,0.87,3.58,High,Familiar,0.0,0.57,7.58,1932019.86
13,15,6.32,14,Senior,5,2.03,Execution,0.83,3.8,High,Expert,0.05,0.57,9.41,1093920.52
15,19,8.9,12,Junior,4,1.41,Execution,0.91,8.79,Low,New,0.15,0.42,5.04,1294895.94
24,23,5.86,13,Senior,3,1.28,Planning,0.67,5.17,Low,Familiar,0.0,0.34,6.5,1276262.3
23,19,5.44,16,Senior,3,0.47,Monitoring,0.79,7.57,Critical,Expert,0.0,0.72,1.2,1477279.75
2,5,2.13,7,Senior,2,4.12,Closure,0.8,7.79,Medium,Familiar,0.06,0.58,4.97,563293.25
23,16,4.6,10,Mixed,1,1.55,Planning,0.92,2.5,Low,New,0.0,0.83,7.58,1173690.67
29,28,8.18,14,Mixed,3,1.15,Planning,0.7,1.28,Medium,Familiar,0.0,0.7,7.42,1313949.94
2,3,2.27,6,Mixed,3,1.04,Initiation,0.42,2.75,High,New,0.47,0.91,2.41,237028.26
43,36,9.25,20,Senior,6,3.21,Closure,0.47,3.76,High,New,0.0,0.59,6.78,2129586.15
16,16,5.08,8,Junior,4,0.75,Closure,0.83,3.94,Critical,New,0.0,0.54,1.66,725658.35
32,32,9.22,17,Mixed,3,1.73,Closure,0.77,4.38,Critical,Familiar,0.0,0.41,3.63,2314605.94
15,14,5.55,4,Senior,2,0.74,Planning,0.78,6.16,High,New,0.0,0.33,4.88,540099.03
8,9,5.41,9,Mixed,3,1.03,Execution,0.98,3.43,Medium,Expert,0.33,0.64,7.01,519706.9
19,24,9.24,12,Expert,6,2.04,Closure,0.62,6.84,Medium,Familiar,0.0,0.76,8.13,1356231.91
10,7,3.81,9,Senior,3,0.81,Closure,0.89,4.02,High,Expert,0.27,0.95,4.27,785418.28
37,25,5.08,22,Senior,4,1.58,Initiation,0.95,2.21,High,Expert,0.0,0.39,8.71,2331206.41
9,14,5.58,13,Mixed,4,3.16,Execution,0.66,0.3,High,Familiar,0.0,0.6,6.47,1079232.55
5,6,3.19,10,Junior,2,0.98,Monitoring,0.89,2.25,Critical,Familiar,0.25,0.43,5.12,659422.3
35,31,7.67,15,Mixed,5,3.45,Initiation,0.46,3.51,Critical,Familiar,0.0,0.6,4.91,2130540.28
8,7,3.0,13,Mixed,2,0.77,Execution,0.73,1.8,Medium,Expert,0.07,0.85,3.96,962775.59
23,17,5.18,11,Junior,1,0.26,Planning,0.6,2.44,Medium,Expert,0.0,0.56,1.58,1308143.25
16,24,10.0,15,Senior,4,4.08,Planning,0.73,2.13,Low,Familiar,0.04,0.97,5.79,1448440.35
12,18,7.23,11,Mixed,3,2.04,Planning,0.86,4.99,Critical,New,0.0,0.37,7.26,914187.25
22,22,9.17,15,Senior,3,2.98,Monitoring,0.44,2.8,High,New,0.04,0.71,6.07,1897014.28
4,9,4.61,10,Mixed,1,3.82,Closure,0.44,4.19,High,Familiar,0.22,0.53,8.51,585228.43
11,13,6.44,11,Mixed,2,0.54,Planning,0.92,6.43,High,Familiar,0.19,0.95,3.04,837304.08
14,23,10.0,13,Senior,6,1.56,Monitoring,0.93,4.14,High,New,0.08,0.81,9.28,1266834.34
